rank,cid,label,score
1,144206187,0,7.24086036671368
2,144212478,0,6.942651006711409
3,144210577,0,6.942651006711409
4,144206601,0,6.942651006711409
5,144206629,0,6.922713754646841
6,144206902,0,6.922713754646841
7,144204749,0,6.828407079646018
8,144212732,0,6.735469107551488
9,144206185,0,6.638927203065133
10,144205574,0,6.638927203065133
11,144205241,0,6.638927203065133
12,144210783,0,6.638927203065133
13,144210543,0,6.638927203065133
14,144210560,0,6.581452991452991
15,144206563,0,6.581452991452991
16,144204256,0,6.418819742489269
17,144204320,0,6.418819742489269
18,144204162,0,6.418819742489269
19,144206753,0,6.418819742489269
20,144206532,0,6.418819742489269
21,144206920,0,6.418819742489269
22,144206118,0,6.418819742489269
23,144207158,0,6.418819742489269
24,144204249,0,6.316050420168068
25,144210771,0,6.316050420168068
26,144203989,0,6.316050420168068
27,144210583,0,6.233213296398892
28,144204658,0,6.233213296398892
29,144206351,0,6.233213296398892
30,144213764,0,6.233213296398892
31,144210548,0,6.233213296398892
32,144205002,0,6.233213296398892
33,144205997,0,6.233213296398892
34,144206117,0,6.233213296398892
35,144210531,1,6.233213296398892
36,144206979,0,6.151084461734419
37,144204277,0,6.140790960451974
38,144210536,0,6.140790960451974
39,144206181,0,6.140790960451974
40,144206652,0,6.140790960451974
41,144210949,0,6.140790960451974
42,144204060,0,6.115484351713858
43,144206216,0,6.115484351713858
44,144204986,0,6.115484351713858
45,144204361,0,6.115484351713858
46,144210750,0,6.115484351713858
47,144206482,0,6.115484351713858
48,144205270,0,6.115484351713858
49,144206190,0,6.115484351713858
50,144204964,0,6.115484351713858
51,144204183,0,6.115484351713858
52,144204276,0,6.115484351713858
53,144206195,0,6.115484351713858
54,144203804,0,6.115484351713858
55,144206547,0,6.115484351713858
56,144206857,0,6.115484351713858
57,144210773,0,6.115484351713858
58,144206681,0,6.115484351713858
59,144206083,0,6.115484351713858
60,144205788,0,6.115484351713858
61,144204426,0,6.115484351713858
62,144204420,0,6.115484351713858
63,144212928,0,6.115484351713858
64,144205989,0,6.030114503816795
65,144205771,0,6.030114503816795
66,144207278,0,6.030114503816795
67,144204227,0,6.030114503816795
68,144204296,0,6.030114503816795
69,144210769,0,6.030114503816795
70,144206881,0,6.030114503816795
71,144211732,0,6.030114503816795
72,144206059,0,6.030114503816795
73,144206918,1,6.030114503816795
74,144206308,0,6.004187499999999
75,144204494,0,6.004187499999999
76,144204359,0,6.004187499999999
77,144210768,0,6.004187499999999
78,144206581,0,6.004187499999999
79,144210764,0,6.004187499999999
80,144204081,0,6.004187499999999
81,144213132,0,6.004187499999999
82,144204204,0,6.004187499999999
83,144206570,0,6.004187499999999
84,144206676,0,6.004187499999999
85,144213859,0,6.004187499999999
86,144204127,0,6.004187499999999
87,144204238,0,5.964665230139341
88,144203605,0,5.9332222222222235
89,144207117,0,5.9332222222222235
90,144205783,0,5.9332222222222235
91,144210763,0,5.9332222222222235
92,144207076,0,5.9332222222222235
93,144204835,0,5.88543973941368
94,144212491,0,5.88543973941368
95,144205764,0,5.88543973941368
96,144205927,0,5.88543973941368
97,144210580,0,5.88543973941368
98,144204050,0,5.88543973941368
99,144207165,0,5.88543973941368
100,144206719,0,5.88543973941368
101,144203994,0,5.88543973941368
102,144206014,0,5.88543973941368
103,144212605,0,5.88543973941368
104,144204408,0,5.88543973941368
105,144204404,0,5.88543973941368
106,144203728,0,5.88543973941368
107,144206481,0,5.88543973941368
108,144213898,0,5.88543973941368
109,144206143,0,5.88543973941368
110,144206491,0,5.88543973941368
111,144208993,0,5.88543973941368
112,144204347,0,5.88543973941368
113,144204436,0,5.88543973941368
114,144205237,0,5.796666666666667
115,144210751,0,5.796666666666667
116,144205275,0,5.796666666666667
117,144212471,1,5.796666666666667
118,144204493,0,5.796666666666667
119,144210744,0,5.796666666666667
120,144206499,0,5.796666666666667
121,144205608,0,5.796666666666667
122,144207182,0,5.796666666666667
123,144206156,0,5.796666666666667
124,144205420,0,5.796666666666667
125,144205133,0,5.779025383603457
126,144206842,0,5.778995613160508
127,144213960,0,5.765853658536588
128,144210582,0,5.765853658536588
129,144205572,0,5.765853658536588
130,144206732,0,5.765853658536588
131,144205146,0,5.765853658536588
132,144206355,0,5.765853658536588
133,144204352,0,5.765853658536588
134,144203958,0,5.765853658536588
135,144206927,0,5.765853658536588
136,144212468,0,5.765853658536588
137,144210558,0,5.765853658536588
138,144212903,0,5.765853658536588
139,144210834,0,5.765853658536588
140,144205990,0,5.765853658536588
141,144207104,0,5.765853658536588
142,144206954,0,5.765853658536588
143,144212784,0,5.765853658536588
144,144204950,0,5.765853658536588
145,144204069,0,5.765853658536588
146,144205045,0,5.750810810810811
147,144205785,0,5.6780912863070565
148,144206271,0,5.6780912863070565
149,144205006,0,5.6780912863070565
150,144205026,0,5.6780912863070565
151,144206694,0,5.6780912863070565
152,144203564,0,5.6780912863070565
153,144205059,0,5.6780912863070565
154,144206703,0,5.6780912863070565
155,144210780,0,5.6780912863070565
156,144204875,0,5.6780912863070565
157,144206221,0,5.6780912863070565
158,144206480,0,5.6780912863070565
159,144206533,0,5.6780912863070565
160,144208127,0,5.617243902439026
161,144207110,0,5.617243902439026
162,144207159,0,5.617243902439026
163,144210581,0,5.617243902439026
164,144207166,0,5.617243902439026
165,144206922,0,5.617243902439026
166,144203991,0,5.617243902439026
167,144204440,0,5.617243902439026
168,144205748,0,5.617243902439026
169,144211113,0,5.617243902439026
170,144204328,0,5.617243902439026
171,144204946,0,5.617243902439026
172,144211075,0,5.617243902439026
173,144206895,0,5.617243902439026
174,144206935,0,5.617243902439026
175,144204268,0,5.617243902439026
176,144205092,0,5.617243902439026
177,144204250,0,5.617243902439026
178,144212910,0,5.617243902439026
179,144205157,0,5.617243902439026
180,144205299,0,5.617243902439026
181,144204182,0,5.617243902439026
182,144212151,0,5.617243902439026
183,144204885,0,5.617243902439026
184,144206253,0,5.617243902439026
185,144213061,0,5.617243902439026
186,144211463,0,5.617243902439026
187,144213722,0,5.617243902439026
188,144205769,0,5.617243902439026
189,144204077,0,5.617243902439026
190,144212641,0,5.617243902439026
191,144204615,0,5.617243902439026
192,144207031,0,5.617243902439026
193,144211842,0,5.617243902439026
194,144206024,0,5.617243902439026
195,144205576,0,5.617243902439026
196,144206467,0,5.617243902439026
197,144205560,0,5.617243902439026
198,144211757,0,5.617243902439026
199,144208704,0,5.617243902439026
200,144210498,0,5.617243902439026
201,144206565,0,5.617243902439026
202,144205586,0,5.617243902439026
203,144210529,0,5.617243902439026
204,144209206,0,5.617243902439026
205,144203707,0,5.617243902439026
206,144203709,0,5.617243902439026
207,144206524,0,5.617243902439026
208,144206545,0,5.617243902439026
209,144206625,0,5.617243902439026
210,144204295,0,5.61410352774009
211,144204424,0,5.610983606557378
212,144203927,0,5.610983606557378
213,144204241,0,5.610983606557378
214,144212335,0,5.610983606557378
215,144205583,0,5.610983606557378
216,144205958,0,5.610983606557378
217,144205575,0,5.610983606557378
218,144204996,0,5.610983606557378
219,144203770,0,5.610983606557378
220,144204881,0,5.610983606557378
221,144204511,0,5.5793684210526315
222,144210752,0,5.5793684210526315
223,144206952,0,5.5793684210526315
224,144206974,0,5.5793684210526315
225,144204430,0,5.5793684210526315
226,144206069,0,5.5793684210526315
227,144204235,0,5.5793684210526315
228,144205749,0,5.5793684210526315
229,144205668,0,5.5793684210526315
230,144204099,0,5.5793684210526315
231,144204166,0,5.5793684210526315
232,144204246,0,5.5793684210526315
