rank,cid,label,score
1,24267448,0,7.811794871794873
2,24267416,0,7.710818414322249
3,24267442,0,7.710818414322249
4,24267412,0,7.640384615384615
5,24267422,0,7.624578313253011
6,24267414,0,7.624578313253011
7,24390626,0,7.624578313253011
8,24392653,0,7.542473684210526
9,24391564,0,7.542473684210526
10,24402416,0,7.542473684210526
11,24408093,0,7.542473684210526
12,24267446,0,7.542473684210526
13,24267410,0,7.542473684210526
14,24273833,0,7.422195121951218
15,24384991,0,7.407706093189964
16,24269856,0,7.407706093189964
17,24391584,0,7.407706093189964
18,24384862,0,7.407706093189964
19,24390628,0,7.407706093189964
20,24387711,0,7.407706093189964
21,24401715,0,7.407706093189964
22,24394150,0,7.407706093189964
23,24402414,0,7.407706093189964
24,24389189,0,7.407706093189964
25,24403746,0,7.407706093189964
26,24385430,0,7.407706093189964
27,24392649,0,7.407706093189964
28,24273811,0,7.407706093189964
29,24276578,0,7.407706093189964
30,24392651,0,7.407706093189964
31,24275968,0,7.407706093189964
32,24397256,0,7.407706093189964
33,24417255,0,7.407706093189964
34,24393447,0,7.407706093189964
35,24402046,0,7.407706093189964
36,24416931,0,7.407706093189964
37,24408087,0,7.407706093189964
38,24403804,0,7.407706093189964
39,24408095,0,7.407706093189964
40,24276292,0,7.407706093189964
41,24403798,0,7.407706093189964
42,24269834,0,7.407706093189964
43,24402412,0,7.407706093189964
44,24273839,0,7.407706093189964
45,24275785,0,7.407706093189964
46,29216691,0,7.407706093189964
47,24390662,0,7.407706093189964
48,24267424,0,7.407706093189964
49,24384676,0,7.407706093189964
50,24404586,0,7.407706093189964
51,24269178,0,7.407706093189964
52,24412910,0,7.407706093189964
53,24384706,0,7.407706093189964
54,24384658,0,7.407706093189964
55,24397057,0,7.407706093189964
56,24392685,0,7.407706093189964
57,24384828,0,7.407706093189964
58,24389621,0,7.407706093189964
59,24412914,0,7.407706093189964
60,24412916,0,7.407706093189964
61,24274688,0,7.407706093189964
62,24275292,0,7.407706093189964
63,24402374,0,7.407706093189964
64,24384359,0,7.407706093189964
65,24386883,0,7.407706093189964
66,24413947,0,7.407706093189964
67,24390634,0,7.407706093189964
68,24402102,0,7.407706093189964
69,24403954,0,7.407706093189964
70,24391534,0,7.402028536215146
71,24275228,0,7.357954545454546
72,24384481,0,7.357954545454546
73,24404421,0,7.357954545454546
74,24391588,0,7.357954545454546
75,24392655,0,7.357954545454546
76,24395041,0,7.357954545454546
77,24391590,0,7.357954545454546
78,24275928,0,7.284128367346967
79,24412912,0,7.276938775510204
80,29216631,0,7.276938775510204
81,24402036,0,7.276938775510204
82,24391616,0,7.276938775510204
83,24384834,0,7.276938775510204
84,24276302,0,7.276938775510204
85,24275934,0,7.276938775510204
86,24404038,0,7.276938775510204
87,24391586,0,7.276938775510204
88,24402080,0,7.276938775510204
89,24388031,0,7.276938775510204
90,24412892,0,7.276938775510204
91,24408390,0,7.276938775510204
92,24398502,0,7.276938775510204
93,24404074,0,7.276938775510204
94,24269550,0,7.276938775510204
95,24389299,0,7.276938775510204
96,24416745,0,7.276938775510204
97,24268802,0,7.276938775510204
98,24276621,0,7.276938775510204
99,24394144,0,7.276938775510204
