rank,cid,label,score
1,11111994,0,8.489583333333334
2,11113495,0,8.489583333333334
3,26747894,0,8.489583333333334
4,4262767,0,8.489583333333334
5,4246820,0,8.489583333333334
6,11113004,0,8.489583333333334
7,3713367,0,8.383892617449662
8,865498,0,8.383892617449662
9,7969382,0,8.374583333333332
10,4259809,0,8.374583333333332
11,4258919,0,8.351197916666669
12,4244703,0,8.351197916666669
13,851898,0,8.351197916666669
14,851370,0,8.351197916666669
15,848356,0,8.351197916666669
16,4242758,0,8.351197916666669
17,863414,0,8.351197916666669
18,864434,0,8.351197916666669
19,7976145,0,8.351197916666669
20,848896,0,8.351197916666669
21,852563,0,8.351197916666669
22,859750,0,8.351197916666669
23,4237828,0,8.351197916666669
24,4243967,0,8.351197916666669
25,4239396,0,8.351197916666669
26,857545,0,8.351197916666669
27,862158,0,8.347750000000001
28,26751223,0,8.347750000000001
29,862502,0,8.347750000000001
30,4257262,0,8.347750000000001
31,3713714,0,8.347750000000001
32,26751381,0,8.347750000000001
33,845722,0,8.347750000000001
34,4243964,0,8.347750000000001
35,4245105,0,8.347750000000001
36,4248671,0,8.347750000000001
37,864899,0,8.347750000000001
38,4259012,0,8.347750000000001
39,4252050,0,8.347750000000001
40,863417,0,8.347750000000001
41,4239009,0,8.347750000000001
42,7967642,0,8.347750000000001
43,4238688,0,8.347750000000001
44,26751014,0,8.347750000000001
45,862271,0,8.347750000000001
46,842494,0,8.347750000000001
47,26753276,1,8.28941565445765
48,3714156,0,8.22235294117647
49,7966633,0,8.22235294117647
50,851515,0,8.22235294117647
51,847070,0,8.22235294117647
52,4244487,0,8.22235294117647
53,4240390,0,8.22235294117647
54,843671,0,8.22235294117647
55,863122,1,8.205405405405404
56,846903,0,8.205405405405404
57,4237697,0,8.205405405405404
58,4237748,0,8.205405405405404
59,4237757,0,8.205405405405404
60,4237983,0,8.205405405405404
61,4239543,0,8.205405405405404
62,4237856,0,8.205405405405404
63,26751227,0,8.205405405405404
64,7975446,0,8.205405405405404
65,4240315,0,8.205405405405404
66,4243816,0,8.205405405405404
67,849805,0,8.205405405405404
68,4259019,0,8.205405405405404
69,4238446,0,8.205405405405404
70,4238174,0,8.205405405405404
71,4252153,0,8.205405405405404
72,7967911,0,8.205405405405404
73,26751380,0,8.205405405405404
74,26751207,0,8.205405405405404
75,3717938,0,8.205405405405404
76,26751225,0,8.205405405405404
77,4247848,0,8.205405405405404
78,26751209,0,8.205405405405404
79,844039,0,8.205405405405404
80,3712462,0,8.205405405405404
81,4251379,0,8.154921874999998
82,4242377,0,8.154921874999998
83,3716638,0,8.154921874999998
84,863318,0,8.154921874999998
85,4240099,0,8.154921874999998
86,850987,0,8.154921874999998
87,7968708,0,8.154921874999998
88,4248904,0,8.154921874999998
89,858646,0,8.154921874999998
90,4240186,0,8.154921874999998
91,26750997,0,8.154921874999998
92,26753171,0,8.154921874999998
93,3716319,0,8.154921874999998
94,4261100,0,8.154921874999998
95,7965212,0,8.154921874999998
96,866126,0,8.154921874999998
97,3711462,0,8.154921874999998
98,4261017,0,8.154921874999998
99,26751022,0,8.154921874999998
100,17385454,0,8.154921874999998
101,7966314,0,8.154921874999998
102,844521,0,8.154921874999998
103,864928,0,8.154921874999998
104,4247715,0,8.154921874999998
105,862360,0,8.154921874999998
106,4243886,0,8.154921874999998
107,847974,0,8.154921874999998
108,864934,0,8.154921874999998
109,26754338,0,8.154921874999998
110,862254,0,8.154921874999998
111,862830,0,8.154921874999998
112,857274,0,8.154921874999998
113,7977726,0,8.154921874999998
114,847189,0,8.154921874999998
115,7968730,0,8.154921874999998
116,17385264,0,8.154921874999998
117,4243341,0,8.154921874999998
118,4260468,0,8.154921874999998
119,846392,0,8.154921874999998
120,4262064,0,8.154921874999998
121,4260334,0,8.154921874999998
122,4249443,0,8.154921874999998
123,7968565,0,8.154921874999998
124,11112376,0,8.154921874999998
125,4238517,0,8.154921874999998
126,4248294,0,8.154921874999998
127,4239367,0,8.154921874999998
128,845018,0,8.154921874999998
129,4238804,0,8.154921874999998
130,865525,0,8.154921874999998
131,4238618,0,8.154921874999998
132,4257477,0,8.154921874999998
133,4246103,0,8.154921874999998
134,863310,0,8.154921874999998
135,7965944,0,8.154921874999998
