rank,cid,label,score
1,14746360,0,9.610000000000001
2,855721,0,9.429449541284406
3,24799084,0,9.429449541284406
4,24800734,0,9.429449541284406
5,4262107,0,9.429449541284406
6,14737537,0,9.066315789473686
7,17515234,0,9.066315789473686
8,24820077,0,9.066315789473686
9,50126124,0,9.066315789473686
10,22413151,0,9.066315789473686
11,26719751,0,9.066315789473686
12,4244487,0,9.066315789473686
13,85201669,0,9.066315789473686
14,17512953,0,9.066315789473686
15,87349280,0,9.066315789473686
16,862317,0,9.066315789473686
17,17513392,0,8.969166666666668
18,14723413,0,8.969166666666668
19,4241464,0,8.969166666666668
20,87349248,0,8.969166666666668
21,22413512,0,8.969166666666668
22,17385948,0,8.969166666666668
23,860728,0,8.969166666666668
24,49723512,0,8.969166666666668
25,49818507,0,8.969166666666668
26,26663490,0,8.969166666666668
27,87345564,0,8.969166666666668
28,50126123,0,8.969166666666668
29,26667131,0,8.969166666666668
30,49718367,0,8.969166666666668
31,24800104,0,8.969166666666668
32,87345583,0,8.969166666666668
33,14734625,0,8.969166666666668
34,14728003,0,8.969166666666668
35,85272378,0,8.969166666666668
36,85201375,0,8.969166666666668
37,85201702,0,8.969166666666668
38,856452,0,8.969166666666668
39,24800211,0,8.969166666666668
40,87349237,0,8.969166666666668
41,85201234,0,8.969166666666668
42,26660407,0,8.969166666666668
43,87336788,0,8.969166666666668
44,22414291,0,8.969166666666668
45,860476,0,8.969166666666668
46,26660069,0,8.969166666666668
47,3716538,0,8.969166666666668
48,14730366,0,8.969166666666668
49,85201310,0,8.969166666666668
50,87349213,0,8.969166666666668
51,74374085,0,8.969166666666668
52,862323,0,8.969166666666668
53,24786991,0,8.969166666666668
54,14742303,0,8.969166666666668
55,4263930,0,8.969166666666668
56,49721520,0,8.969166666666668
57,24800119,0,8.969166666666668
58,24810368,0,8.969166666666668
59,17513064,0,8.969166666666668
60,49724318,0,8.969166666666668
61,4261660,0,8.969166666666668
62,85201889,0,8.969166666666668
63,17433027,0,8.969166666666668
64,4243062,0,8.969166666666668
65,7968743,0,8.969166666666668
66,862360,0,8.969166666666668
67,14729871,0,8.969166666666668
68,85200920,0,8.969166666666668
69,26661134,0,8.969166666666668
70,24835703,0,8.969166666666668
71,8139942,0,8.969166666666668
72,87336747,0,8.969166666666668
73,56463079,0,8.969166666666668
74,7974579,0,8.969166666666668
75,4243967,0,8.964285714285714
76,24808079,0,8.964285714285714
77,50126119,0,8.964285714285714
78,22412017,0,8.964285714285714
79,17517467,0,8.964285714285714
80,14733513,0,8.95071794871795
81,51087428,0,8.95071794871795
82,87342380,0,8.95071794871795
83,85271860,0,8.95071794871795
84,4243738,0,8.95071794871795
85,49714811,0,8.95071794871795
86,24798973,0,8.95071794871795
87,56462892,0,8.95071794871795
88,56322269,0,8.95071794871795
89,14726629,0,8.95071794871795
90,49721052,0,8.95071794871795
91,14744225,0,8.95071794871795
92,26659487,0,8.95071794871795
93,849462,0,8.95071794871795
94,49733012,0,8.95071794871795
95,14742342,0,8.95071794871795
96,56463120,0,8.95071794871795
97,26724958,0,8.95071794871795
98,865344,0,8.95071794871795
99,87345559,0,8.95071794871795
100,85199840,0,8.95071794871795
101,56422138,0,8.95071794871795
102,49828856,0,8.95071794871795
103,49817368,0,8.95071794871795
104,4261477,0,8.95071794871795
105,24800697,0,8.95071794871795
106,24708175,0,8.95071794871795
107,22410573,0,8.95071794871795
108,24798813,0,8.95071794871795
109,49734981,0,8.95071794871795
110,866064,0,8.95071794871795
111,852915,0,8.95071794871795
112,49826972,0,8.95071794871795
113,49724256,0,8.95071794871795
114,49818790,0,8.95071794871795
115,865712,0,8.95071794871795
116,3713121,0,8.95071794871795
117,85146755,0,8.95071794871795
118,850727,0,8.95071794871795
119,56316673,0,8.95071794871795
120,24798427,0,8.95071794871795
121,56463135,0,8.95071794871795
122,855996,0,8.95071794871795
123,4241819,0,8.95071794871795
124,49648845,0,8.95071794871795
125,862163,0,8.95071794871795
126,81065973,0,8.95071794871795
127,11532915,0,8.95071794871795
128,26665079,0,8.95071794871795
129,863863,0,8.95071794871795
130,56322962,0,8.95071794871795
131,17506632,0,8.95071794871795
132,24799586,0,8.95071794871795
133,57257939,0,8.95071794871795
134,863623,0,8.95071794871795
135,4250050,0,8.95071794871795
136,24781320,0,8.95071794871795
137,851696,0,8.95071794871795
138,85272383,0,8.95071794871795
139,49721969,0,8.95071794871795
140,17513060,0,8.95071794871795
141,49737128,0,8.95071794871795
142,4243002,0,8.95071794871795
143,865352,0,8.95071794871795
144,56320176,0,8.95071794871795
145,49719296,0,8.95071794871795
146,47202600,0,8.95071794871795
147,11533023,0,8.95071794871795
148,24798749,0,8.95071794871795
149,4244257,0,8.95071794871795
150,85201385,0,8.95071794871795
151,85146584,0,8.95071794871795
152,49726133,0,8.95071794871795
153,14729947,0,8.95071794871795
154,24785178,0,8.95071794871795
155,49818160,0,8.95071794871795
156,864422,0,8.95071794871795
157,47204984,0,8.95071794871795
158,85200871,0,8.95071794871795
159,49819973,0,8.95071794871795
160,49820215,0,8.95071794871795
161,85201511,0,8.95071794871795
162,14728260,0,8.95071794871795
163,22401353,0,8.95071794871795
164,49647599,0,8.95071794871795
165,24800553,0,8.95071794871795
166,56315875,0,8.95071794871795
167,49824849,0,8.95071794871795
168,56318251,0,8.95071794871795
169,844000,0,8.95071794871795
170,4248125,0,8.95071794871795
171,843097,0,8.95071794871795
172,49669618,0,8.95071794871795
173,24798349,0,8.95071794871795
174,848217,0,8.95071794871795
175,14728107,0,8.95071794871795
176,26671173,0,8.95071794871795
177,49723263,0,8.95071794871795
178,22405573,0,8.95071794871795
179,849280,0,8.95071794871795
180,24801075,0,8.95071794871795
181,14733377,0,8.95071794871795
182,14739159,0,8.95071794871795
183,87336916,0,8.95071794871795
184,844795,0,8.95071794871795
185,859919,0,8.95071794871795
186,49668248,0,8.95071794871795
187,863492,0,8.95071794871795
188,56323195,0,8.95071794871795
189,49829087,0,8.95071794871795
190,49718252,0,8.95071794871795
191,17509278,0,8.95071794871795
192,24824706,0,8.95071794871795
193,17516655,0,8.95071794871795
