rank,cid,label,score
1,24810368,0,7.357954545454546
2,99358659,0,7.24086036671368
3,24796157,0,7.24086036671368
4,99359211,0,7.24086036671368
5,99358837,0,7.24086036671368
6,85201582,0,7.24086036671368
7,87345588,0,7.24086036671368
8,17514761,0,7.24086036671368
9,99358682,0,7.24086036671368
10,14728003,0,7.24086036671368
11,24797922,0,7.24086036671368
12,56319875,0,7.197903225806452
13,858929,0,7.197903225806452
14,99358997,0,7.180000000000001
15,99358989,0,7.170588235294117
16,87349251,0,7.170588235294117
17,14722686,0,7.170588235294117
18,56323128,0,6.988153153153154
19,24781511,0,6.988153153153154
20,99356767,0,6.988153153153154
21,99356745,0,6.988153153153154
22,24790044,0,6.988153153153154
23,49828288,0,6.988153153153154
24,99358839,0,6.988153153153154
25,85146749,0,6.988153153153154
26,87345802,0,6.988153153153154
27,87336741,0,6.988153153153154
28,85201390,0,6.988153153153154
29,49824852,0,6.988153153153154
30,87345593,0,6.988153153153154
31,87349278,0,6.988153153153154
32,26660056,0,6.988153153153154
33,99358622,0,6.988153153153154
34,87349270,0,6.988153153153154
35,99356742,0,6.988153153153154
36,87349267,0,6.988153153153154
37,87336742,0,6.942651006711409
38,51086243,0,6.942651006711409
39,87345575,0,6.942651006711409
40,857462,0,6.942651006711409
41,99358827,0,6.942651006711409
42,56422530,0,6.942651006711409
43,49730546,0,6.942651006711409
44,14723401,0,6.942651006711409
45,85146754,0,6.942651006711409
46,50085744,0,6.942651006711409
47,57265275,0,6.942651006711409
48,87341995,0,6.942651006711409
49,87345527,0,6.942651006711409
50,99358662,0,6.942651006711409
51,14720806,0,6.942651006711409
52,99358396,0,6.942651006711409
53,24384828,0,6.942651006711409
54,26667981,0,6.942651006711409
55,87345565,0,6.942651006711409
56,85201704,0,6.942651006711409
57,14729859,0,6.942651006711409
58,99359142,0,6.942651006711409
59,51086418,0,6.942651006711409
60,24839829,0,6.942651006711409
61,99357300,0,6.942651006711409
62,87336774,0,6.942651006711409
63,49725692,0,6.942651006711409
64,85200884,0,6.942651006711409
65,49733915,0,6.942651006711409
66,99356747,0,6.942651006711409
67,26659612,0,6.942651006711409
68,87345541,0,6.942651006711409
69,17504141,0,6.942651006711409
70,24835178,0,6.942651006711409
71,51090374,0,6.942651006711409
72,87345546,0,6.942651006711409
73,99359299,0,6.942651006711409
74,14740818,0,6.942651006711409
75,24782191,0,6.942651006711409
76,17402768,0,6.942651006711409
77,56316738,0,6.942651006711409
78,85201496,0,6.922713754646841
79,24269548,0,6.922713754646841
80,26657394,0,6.922713754646841
81,24401633,0,6.922713754646841
